Inventory_ID,Product_SKU,Product_Name,Product_Category,Warehouse_ID,Warehouse_Location,Stock_On_Hand,Reorder_Level,Units_Sold_Last_Month,Avg_Stock_On_Hand,Snapshot_Date,Supplier_Lead_Time_Days,Inventory_Turnover_Rate,Months_Of_Supply,Stockout_Risk,Overstock_Risk,SKU_In_Purchase_Orders
INV005300,SKU3103,Product_SKU3103,Packaging,WH01,Mumbai,4189,318,375,3568,2024-03-01,15,1.26,11.17,0,0,1
INV005301,SKU3250,Product_SKU3250,IT Equipment,WH01,Mumbai,1800,1485,4332,3364,2024-03-01,20,15.45,0.42,0,0,1
INV005302,SKU1843,Product_SKU1843,IT Equipment,WH01,Mumbai,3819,453,2042,5529,2024-03-01,30,4.43,1.87,0,0,1
INV005303,SKU1414,Product_SKU1414,Raw Material,WH01,Mumbai,145,199,1087,5462,2024-03-01,6,2.39,0.13,1,0,1
INV005304,SKU5577,Product_SKU5577,Machinery,WH01,Mumbai,6982,1365,3783,7013,2024-03-01,15,6.47,1.85,0,0,1
INV005305,SKU4314,Product_SKU4314,Packaging,WH01,Mumbai,4213,1960,2659,3688,2024-03-01,3,8.65,1.58,0,0,1
INV005306,SKU1204,Product_SKU1204,Textiles,WH01,Mumbai,9981,1741,4676,770,2024-03-01,23,72.87,2.13,0,1,1
INV005307,SKU4497,Product_SKU4497,Electronics,WH01,Mumbai,8915,361,2405,6349,2024-03-01,14,4.55,3.71,0,0,1
INV005308,SKU4682,Product_SKU4682,Electronics,WH01,Mumbai,5574,562,2808,1376,2024-03-01,16,24.49,1.99,0,1,1
INV005309,SKU4966,Product_SKU4966,Spare Parts,WH01,Mumbai,1007,253,292,5445,2024-03-01,26,0.64,3.45,0,0,1
INV005310,SKU5077,Product_SKU5077,Textiles,WH01,Mumbai,9102,417,1470,5243,2024-03-01,14,3.36,6.19,0,0,1
INV005311,SKU3705,Product_SKU3705,Machinery,WH01,Mumbai,4753,421,7119,8985,2024-03-01,6,9.51,0.67,0,0,1
INV005312,SKU1566,Product_SKU1566,Machinery,WH01,Mumbai,4382,1716,7831,1681,2024-03-01,13,55.9,0.56,0,1,1
INV005313,SKU1925,Product_SKU1925,Chemicals,WH01,Mumbai,9668,759,3860,8002,2024-03-01,12,5.79,2.5,0,0,1
INV005314,SKU4245,Product_SKU4245,IT Equipment,WH01,Mumbai,931,1686,6484,2242,2024-03-01,7,34.7,0.14,1,0,1
INV005315,SKU3274,Product_SKU3274,IT Equipment,WH01,Mumbai,4840,681,5840,2241,2024-03-01,9,31.27,0.83,0,1,1
INV005316,SKU2717,Product_SKU2717,Raw Material,WH01,Mumbai,5489,1852,2117,3467,2024-03-01,23,7.33,2.59,0,0,1
INV005317,SKU1550,Product_SKU1550,Raw Material,WH01,Mumbai,4766,1943,416,6293,2024-03-01,18,0.79,11.46,0,0,1
INV005318,SKU3971,Product_SKU3971,Raw Material,WH01,Mumbai,250,300,7165,2946,2024-03-01,22,29.19,0.03,1,0,1
INV005319,SKU3973,Product_SKU3973,Raw Material,WH01,Mumbai,8291,1368,7665,6235,2024-03-01,4,14.75,1.08,0,0,1
INV005320,SKU1436,Product_SKU1436,Raw Material,WH01,Mumbai,3474,1696,1598,6778,2024-03-01,9,2.83,2.17,0,0,1
INV005321,SKU2534,Product_SKU2534,Packaging,WH01,Mumbai,3374,1204,2297,1512,2024-03-01,9,18.23,1.47,0,1,1
INV005322,SKU2683,Product_SKU2683,Electronics,WH01,Mumbai,4021,1521,4599,2645,2024-03-01,30,20.87,0.87,0,0,1
INV005323,SKU5809,Product_SKU5809,Electronics,WH01,Mumbai,9008,1308,1776,5305,2024-03-01,26,4.02,5.07,0,0,1
INV005324,SKU5122,Product_SKU5122,Machinery,WH01,Mumbai,213,566,356,2534,2024-03-01,26,1.69,0.6,1,0,1
INV005325,SKU2138,Product_SKU2138,Raw Material,WH01,Mumbai,5110,199,1253,7967,2024-03-01,5,1.89,4.08,0,0,1
INV005326,SKU3380,Product_SKU3380,Chemicals,WH01,Mumbai,4346,1012,454,4224,2024-03-01,15,1.29,9.57,0,0,1
INV005327,SKU4017,Product_SKU4017,Chemicals,WH01,Mumbai,9285,1213,3692,5982,2024-03-01,28,7.41,2.51,0,0,1
INV005328,SKU3768,Product_SKU3768,Textiles,WH01,Mumbai,2494,624,1476,2552,2024-03-01,13,6.94,1.69,0,0,1
INV005329,SKU5360,Product_SKU5360,IT Equipment,WH01,Mumbai,596,873,3365,4521,2024-03-01,4,8.93,0.18,1,0,1
INV005330,SKU4123,Product_SKU4123,IT Equipment,WH01,Mumbai,4256,551,7526,2195,2024-03-01,29,41.14,0.57,0,0,1
INV005331,SKU3701,Product_SKU3701,Textiles,WH01,Mumbai,2603,540,3482,5010,2024-03-01,15,8.34,0.75,0,0,1
INV005332,SKU2281,Product_SKU2281,IT Equipment,WH01,Mumbai,7877,386,176,3620,2024-03-01,30,0.58,44.76,0,1,1
INV005333,SKU4463,Product_SKU4463,Machinery,WH01,Mumbai,4467,928,5526,2257,2024-03-01,28,29.38,0.81,0,0,1
INV005334,SKU2244,Product_SKU2244,Textiles,WH01,Mumbai,2679,954,2416,8973,2024-03-01,30,3.23,1.11,0,0,1
INV005335,SKU1878,Product_SKU1878,Machinery,WH01,Mumbai,8540,600,4814,8832,2024-03-01,16,6.54,1.77,0,0,1
INV005336,SKU1417,Product_SKU1417,Chemicals,WH01,Mumbai,948,1340,4613,6092,2024-03-01,15,9.09,0.21,1,0,1
INV005337,SKU5986,Product_SKU5986,Spare Parts,WH01,Mumbai,1383,342,7831,5327,2024-03-01,11,17.64,0.18,0,0,1
INV005338,SKU1293,Product_SKU1293,Electronics,WH01,Mumbai,8702,763,1840,1533,2024-03-01,29,14.4,4.73,0,1,1
INV005339,SKU1659,Product_SKU1659,Packaging,WH01,Mumbai,7671,732,999,2514,2024-03-01,16,4.77,7.68,0,1,1
INV005340,SKU5333,Product_SKU5333,Textiles,WH01,Mumbai,5166,118,5136,711,2024-03-01,11,86.68,1.01,0,1,1
INV005341,SKU2937,Product_SKU2937,Raw Material,WH01,Mumbai,5349,1278,2378,4807,2024-03-01,30,5.94,2.25,0,0,1
INV005342,SKU2453,Product_SKU2453,Raw Material,WH01,Mumbai,3654,1308,6022,7889,2024-03-01,21,9.16,0.61,0,0,1
INV005343,SKU4651,Product_SKU4651,Textiles,WH01,Mumbai,6659,834,4043,4226,2024-03-01,27,11.48,1.65,0,0,1
INV005344,SKU1819,Product_SKU1819,Packaging,WH01,Mumbai,5519,148,1115,5905,2024-03-01,13,2.27,4.95,0,0,1
INV005345,SKU5764,Product_SKU5764,Machinery,WH01,Mumbai,3307,1103,7020,6788,2024-03-01,16,12.41,0.47,0,0,1
INV005346,SKU4857,Product_SKU4857,Electronics,WH01,Mumbai,9860,1153,3066,7142,2024-03-01,16,5.15,3.22,0,0,1
INV005347,SKU4100,Product_SKU4100,Packaging,WH01,Mumbai,1275,1116,1451,3962,2024-03-01,8,4.39,0.88,0,0,1
INV005348,SKU4555,Product_SKU4555,IT Equipment,WH01,Mumbai,1450,347,4926,8893,2024-03-01,19,6.65,0.29,0,0,1
INV005349,SKU3994,Product_SKU3994,Spare Parts,WH01,Mumbai,8511,552,3743,8892,2024-03-01,10,5.05,2.27,0,0,1
INV005350,SKU1440,Product_SKU1440,Raw Material,WH01,Mumbai,7331,1508,3157,5646,2024-03-01,14,6.71,2.32,0,0,1
INV005351,SKU1704,Product_SKU1704,Machinery,WH01,Mumbai,2878,730,532,8902,2024-03-01,18,0.72,5.41,0,0,1
INV005352,SKU2146,Product_SKU2146,Spare Parts,WH01,Mumbai,558,469,1171,5700,2024-03-01,6,2.47,0.48,0,0,1
INV005353,SKU1103,Product_SKU1103,Packaging,WH01,Mumbai,7871,151,1537,6431,2024-03-01,15,2.87,5.12,0,0,1
INV005354,SKU2032,Product_SKU2032,IT Equipment,WH01,Mumbai,8323,908,3866,7642,2024-03-01,7,6.07,2.15,0,0,1
INV005355,SKU4184,Product_SKU4184,IT Equipment,WH01,Mumbai,2673,1175,7946,6218,2024-03-01,5,15.33,0.34,0,0,1
INV005356,SKU2982,Product_SKU2982,Spare Parts,WH01,Mumbai,6170,1484,3989,7008,2024-03-01,8,6.83,1.55,0,0,1
INV005357,SKU2778,Product_SKU2778,Chemicals,WH01,Mumbai,9181,350,3347,5299,2024-03-01,23,7.58,2.74,0,0,1
INV005358,SKU4735,Product_SKU4735,Chemicals,WH01,Mumbai,4804,1735,7716,4845,2024-03-01,17,19.11,0.62,0,0,1
INV005359,SKU5111,Product_SKU5111,Textiles,WH01,Mumbai,828,1552,3933,2180,2024-03-01,10,21.65,0.21,1,0,1
INV005360,SKU5910,Product_SKU5910,Machinery,WH01,Mumbai,4956,1647,7714,3556,2024-03-01,13,26.03,0.64,0,0,1
INV005361,SKU2836,Product_SKU2836,Packaging,WH01,Mumbai,8382,804,2460,8964,2024-03-01,5,3.29,3.41,0,0,1
INV005362,SKU1023,Product_SKU1023,Textiles,WH01,Mumbai,7748,945,3707,1676,2024-03-01,23,26.54,2.09,0,1,1
INV005363,SKU2776,Product_SKU2776,IT Equipment,WH01,Mumbai,6199,450,3582,3050,2024-03-01,26,14.09,1.73,0,1,1
INV005364,SKU3225,Product_SKU3225,Electronics,WH01,Mumbai,7300,1910,943,4981,2024-03-01,5,2.27,7.74,0,0,1
INV005365,SKU1683,Product_SKU1683,IT Equipment,WH01,Mumbai,1507,600,3181,7439,2024-03-01,18,5.13,0.47,0,0,1
INV005366,SKU1362,Product_SKU1362,Packaging,WH01,Mumbai,9703,1093,6765,6414,2024-03-01,5,12.66,1.43,0,0,1
INV005367,SKU2303,Product_SKU2303,Chemicals,WH01,Mumbai,8905,1652,5483,1912,2024-03-01,7,34.41,1.62,0,1,1
INV005368,SKU1647,Product_SKU1647,Spare Parts,WH01,Mumbai,6121,1579,1337,5649,2024-03-01,14,2.84,4.58,0,0,1
INV005369,SKU1108,Product_SKU1108,Chemicals,WH01,Mumbai,9166,1658,3334,2756,2024-03-01,28,14.52,2.75,0,1,1
INV005370,SKU5637,Product_SKU5637,Electronics,WH01,Mumbai,9709,777,311,6486,2024-03-01,11,0.58,31.22,0,0,1
INV005371,SKU1213,Product_SKU1213,Spare Parts,WH01,Mumbai,7794,893,5051,5656,2024-03-01,19,10.72,1.54,0,0,1
INV005372,SKU1637,Product_SKU1637,Packaging,WH01,Mumbai,1470,1819,7470,7841,2024-03-01,11,11.43,0.2,1,0,1
INV005373,SKU3518,Product_SKU3518,Spare Parts,WH01,Mumbai,8668,171,3938,5578,2024-03-01,24,8.47,2.2,0,0,1
INV005374,SKU2509,Product_SKU2509,Chemicals,WH01,Mumbai,813,584,452,5490,2024-03-01,5,0.99,1.8,0,0,1
INV005375,SKU5174,Product_SKU5174,Packaging,WH01,Mumbai,253,1447,3059,1237,2024-03-01,23,29.68,0.08,1,0,1
INV005376,SKU1504,Product_SKU1504,Chemicals,WH01,Mumbai,6184,1802,3882,6097,2024-03-01,27,7.64,1.59,0,0,1
INV005377,SKU5969,Product_SKU5969,Packaging,WH01,Mumbai,7021,269,1745,6945,2024-03-01,21,3.02,4.02,0,0,1
INV005378,SKU3490,Product_SKU3490,Packaging,WH01,Mumbai,5971,1294,4274,1188,2024-03-01,11,43.17,1.4,0,1,1
INV005379,SKU2389,Product_SKU2389,Spare Parts,WH01,Mumbai,7754,1490,2301,2521,2024-03-01,17,10.95,3.37,0,1,1
INV005380,SKU4329,Product_SKU4329,IT Equipment,WH01,Mumbai,6507,775,3851,3653,2024-03-01,16,12.65,1.69,0,0,1
INV005381,SKU3458,Product_SKU3458,Raw Material,WH01,Mumbai,2115,1154,6805,1749,2024-03-01,5,46.69,0.31,0,0,1
INV005382,SKU1867,Product_SKU1867,Textiles,WH01,Mumbai,7836,307,4035,2405,2024-03-01,13,20.13,1.94,0,1,1
INV005383,SKU4313,Product_SKU4313,Raw Material,WH01,Mumbai,3314,1554,1704,7795,2024-03-01,27,2.62,1.94,0,0,1
INV005384,SKU5323,Product_SKU5323,Electronics,WH01,Mumbai,6269,606,6863,4504,2024-03-01,13,18.29,0.91,0,0,1
INV005385,SKU4656,Product_SKU4656,Spare Parts,WH01,Mumbai,2414,544,3437,8756,2024-03-01,5,4.71,0.7,0,0,1
INV005386,SKU2948,Product_SKU2948,IT Equipment,WH01,Mumbai,4212,280,7349,6293,2024-03-01,7,14.01,0.57,0,0,1
INV005387,SKU2296,Product_SKU2296,IT Equipment,WH01,Mumbai,9322,361,3606,4605,2024-03-01,13,9.4,2.59,0,1,1
INV005388,SKU1185,Product_SKU1185,Packaging,WH01,Mumbai,1276,501,773,1981,2024-03-01,24,4.68,1.65,0,0,1
INV005389,SKU3797,Product_SKU3797,Textiles,WH01,Mumbai,5996,1916,3944,6204,2024-03-01,9,7.63,1.52,0,0,1
INV005390,SKU3341,Product_SKU3341,Chemicals,WH01,Mumbai,8633,726,1590,7072,2024-03-01,20,2.7,5.43,0,0,1
INV005391,SKU3345,Product_SKU3345,Packaging,WH01,Mumbai,2281,1185,5548,4326,2024-03-01,30,15.39,0.41,0,0,1
INV005392,SKU2454,Product_SKU2454,Packaging,WH01,Mumbai,4235,819,1247,7739,2024-03-01,12,1.93,3.4,0,0,1
INV005393,SKU1569,Product_SKU1569,Chemicals,WH01,Mumbai,8629,1179,5528,8482,2024-03-01,8,7.82,1.56,0,0,1
INV005394,SKU3997,Product_SKU3997,Chemicals,WH01,Mumbai,8236,1782,6507,7701,2024-03-01,25,10.14,1.27,0,0,1
INV005395,SKU4738,Product_SKU4738,Electronics,WH01,Mumbai,3118,1232,4047,6406,2024-03-01,9,7.58,0.77,0,0,1
INV005396,SKU3574,Product_SKU3574,Spare Parts,WH01,Mumbai,8326,1444,7286,5987,2024-03-01,17,14.6,1.14,0,0,1
INV005397,SKU2266,Product_SKU2266,Electronics,WH01,Mumbai,162,1875,962,5873,2024-03-01,25,1.97,0.17,1,0,1
INV005398,SKU4236,Product_SKU4236,Raw Material,WH01,Mumbai,8844,712,4455,1747,2024-03-01,23,30.6,1.99,0,1,1
INV005399,SKU1858,Product_SKU1858,Chemicals,WH01,Mumbai,3671,883,1451,676,2024-03-01,6,25.76,2.53,0,1,1
INV005400,SKU4229,Product_SKU4229,IT Equipment,WH01,Mumbai,7430,1717,686,2005,2024-03-01,3,4.11,10.83,0,1,1
INV005401,SKU2448,Product_SKU2448,IT Equipment,WH01,Mumbai,1975,1646,141,8405,2024-03-01,5,0.2,14.01,0,0,1
INV005402,SKU1168,Product_SKU1168,Chemicals,WH01,Mumbai,1553,1848,7887,6275,2024-03-01,16,15.08,0.2,1,0,1
INV005403,SKU2994,Product_SKU2994,Chemicals,WH01,Mumbai,4772,1014,3162,5733,2024-03-01,13,6.62,1.51,0,0,1
INV005404,SKU5336,Product_SKU5336,Machinery,WH01,Mumbai,6771,1636,3965,4931,2024-03-01,25,9.65,1.71,0,0,1
INV005405,SKU3628,Product_SKU3628,Textiles,WH01,Mumbai,9321,1917,5697,7133,2024-03-01,17,9.58,1.64,0,0,1
INV005406,SKU3240,Product_SKU3240,Machinery,WH01,Mumbai,8863,432,769,4515,2024-03-01,11,2.04,11.53,0,0,1
INV005407,SKU1113,Product_SKU1113,Chemicals,WH01,Mumbai,9184,681,6868,6682,2024-03-01,18,12.33,1.34,0,0,1
INV005408,SKU5016,Product_SKU5016,Textiles,WH01,Mumbai,3625,1414,2822,4418,2024-03-01,17,7.67,1.28,0,0,1
INV005409,SKU5090,Product_SKU5090,Spare Parts,WH01,Mumbai,1490,1840,291,627,2024-03-01,16,5.57,5.12,1,1,1
INV005410,SKU5795,Product_SKU5795,Spare Parts,WH01,Mumbai,9969,1198,4117,4363,2024-03-01,12,11.32,2.42,0,1,1
INV005411,SKU4986,Product_SKU4986,Spare Parts,WH01,Mumbai,5295,1719,706,4551,2024-03-01,13,1.86,7.5,0,0,1
INV005412,SKU1588,Product_SKU1588,Textiles,WH01,Mumbai,8797,1290,6503,2276,2024-03-01,25,34.29,1.35,0,1,1
INV005413,SKU3034,Product_SKU3034,Raw Material,WH01,Mumbai,1581,428,1945,7943,2024-03-01,27,2.94,0.81,0,0,1
INV005414,SKU4946,Product_SKU4946,Electronics,WH01,Mumbai,8283,1756,2425,2207,2024-03-01,8,13.19,3.42,0,1,1
INV005415,SKU2241,Product_SKU2241,Chemicals,WH01,Mumbai,226,1170,1084,4464,2024-03-01,5,2.91,0.21,1,0,1
INV005416,SKU1143,Product_SKU1143,Raw Material,WH01,Mumbai,2040,687,3654,5297,2024-03-01,25,8.28,0.56,0,0,1
INV005417,SKU4382,Product_SKU4382,IT Equipment,WH01,Mumbai,3451,395,7262,2127,2024-03-01,16,40.97,0.48,0,0,1
INV005418,SKU3698,Product_SKU3698,Chemicals,WH01,Mumbai,8451,877,902,3718,2024-03-01,28,2.91,9.37,0,1,1
INV005419,SKU1382,Product_SKU1382,Machinery,WH01,Mumbai,6954,1925,7447,4618,2024-03-01,24,19.35,0.93,0,0,1
INV005420,SKU2189,Product_SKU2189,Raw Material,WH01,Mumbai,546,335,5506,1099,2024-03-01,17,60.12,0.1,0,0,1
INV005421,SKU1552,Product_SKU1552,Electronics,WH01,Mumbai,4077,366,3998,1876,2024-03-01,12,25.57,1.02,0,1,1
INV005422,SKU2066,Product_SKU2066,Packaging,WH01,Mumbai,3047,190,1591,4561,2024-03-01,13,4.19,1.92,0,0,1
INV005423,SKU1286,Product_SKU1286,IT Equipment,WH01,Mumbai,5118,923,6486,5109,2024-03-01,30,15.23,0.79,0,0,1
INV005424,SKU2444,Product_SKU2444,Raw Material,WH01,Mumbai,1528,1184,1800,8625,2024-03-01,9,2.5,0.85,0,0,1
INV005425,SKU4696,Product_SKU4696,Textiles,WH01,Mumbai,3888,580,5238,7434,2024-03-01,4,8.46,0.74,0,0,1
INV005426,SKU3605,Product_SKU3605,Raw Material,WH01,Mumbai,1723,1312,6394,7561,2024-03-01,14,10.15,0.27,0,0,1
INV005427,SKU4381,Product_SKU4381,Packaging,WH01,Mumbai,6553,742,6559,4216,2024-03-01,10,18.67,1.0,0,0,1
INV005428,SKU5520,Product_SKU5520,Machinery,WH01,Mumbai,2306,1320,5084,4689,2024-03-01,11,13.01,0.45,0,0,1
INV005429,SKU2825,Product_SKU2825,Chemicals,WH01,Mumbai,5847,1639,5155,3739,2024-03-01,10,16.54,1.13,0,0,1
INV005430,SKU2512,Product_SKU2512,Spare Parts,WH01,Mumbai,5217,1127,1405,4120,2024-03-01,20,4.09,3.71,0,0,1
INV005431,SKU5635,Product_SKU5635,Packaging,WH01,Mumbai,6773,127,7660,3375,2024-03-01,24,27.24,0.88,0,1,1
INV005432,SKU3003,Product_SKU3003,Spare Parts,WH01,Mumbai,9881,1680,7809,8804,2024-03-01,30,10.64,1.27,0,0,1
INV005433,SKU3696,Product_SKU3696,Packaging,WH01,Mumbai,6510,1263,7621,5896,2024-03-01,15,15.51,0.85,0,0,1
INV005434,SKU3542,Product_SKU3542,IT Equipment,WH01,Mumbai,2930,376,1010,4472,2024-03-01,13,2.71,2.9,0,0,1
INV005435,SKU4887,Product_SKU4887,IT Equipment,WH01,Mumbai,18,280,4509,2779,2024-03-01,21,19.47,0.0,1,0,1
INV005436,SKU2401,Product_SKU2401,Machinery,WH01,Mumbai,4215,1345,1021,7836,2024-03-01,19,1.56,4.13,0,0,1
INV005437,SKU5921,Product_SKU5921,Spare Parts,WH01,Mumbai,2752,758,4791,969,2024-03-01,3,59.33,0.57,0,1,1
INV005438,SKU3644,Product_SKU3644,Textiles,WH01,Mumbai,771,1037,2416,6520,2024-03-01,25,4.45,0.32,1,0,1
INV005439,SKU5011,Product_SKU5011,Textiles,WH01,Mumbai,3179,1722,6614,5251,2024-03-01,9,15.11,0.48,0,0,1
INV005440,SKU1298,Product_SKU1298,Spare Parts,WH01,Mumbai,6476,785,3808,3618,2024-03-01,4,12.63,1.7,0,0,1
INV005441,SKU3903,Product_SKU3903,Packaging,WH01,Mumbai,9339,1649,5015,2542,2024-03-01,14,23.67,1.86,0,1,1
INV005442,SKU4692,Product_SKU4692,IT Equipment,WH01,Mumbai,154,1554,4416,6442,2024-03-01,27,8.23,0.03,1,0,1
INV005443,SKU2921,Product_SKU2921,Raw Material,WH01,Mumbai,8807,381,1857,7089,2024-03-01,5,3.14,4.74,0,0,1
INV005444,SKU4282,Product_SKU4282,Raw Material,WH01,Mumbai,4116,862,5315,7385,2024-03-01,18,8.64,0.77,0,0,1
INV005445,SKU5096,Product_SKU5096,Machinery,WH01,Mumbai,9411,395,6978,8079,2024-03-01,25,10.36,1.35,0,0,1
INV005446,SKU5940,Product_SKU5940,Packaging,WH01,Mumbai,5362,896,3548,2668,2024-03-01,15,15.96,1.51,0,1,1
INV005447,SKU1041,Product_SKU1041,Machinery,WH01,Mumbai,5657,261,6213,3574,2024-03-01,23,20.86,0.91,0,0,1
INV005448,SKU2331,Product_SKU2331,Machinery,WH01,Mumbai,3353,339,6513,538,2024-03-01,13,145.27,0.51,0,1,1
INV005449,SKU5602,Product_SKU5602,Machinery,WH01,Mumbai,3203,1649,2445,5525,2024-03-01,16,5.31,1.31,0,0,1
INV005450,SKU3439,Product_SKU3439,IT Equipment,WH01,Mumbai,1274,1778,651,5392,2024-03-01,10,1.45,1.96,1,0,1
INV005451,SKU5591,Product_SKU5591,Chemicals,WH01,Mumbai,5872,765,3875,7100,2024-03-01,30,6.55,1.52,0,0,1
INV005452,SKU4672,Product_SKU4672,Packaging,WH01,Mumbai,683,1525,5841,8159,2024-03-01,19,8.59,0.12,1,0,1
INV005453,SKU4979,Product_SKU4979,Spare Parts,WH01,Mumbai,9377,676,7898,6476,2024-03-01,25,14.63,1.19,0,0,1
INV005454,SKU4005,Product_SKU4005,Chemicals,WH01,Mumbai,8602,1967,884,3274,2024-03-01,26,3.24,9.73,0,1,1
INV005455,SKU2853,Product_SKU2853,Chemicals,WH01,Mumbai,4286,1671,6861,2017,2024-03-01,18,40.82,0.62,0,1,1
INV005456,SKU1721,Product_SKU1721,Textiles,WH01,Mumbai,1110,763,7570,7126,2024-03-01,23,12.75,0.15,0,0,1
INV005457,SKU2367,Product_SKU2367,Textiles,WH01,Mumbai,1813,183,5199,3342,2024-03-01,29,18.67,0.35,0,0,1
INV005458,SKU5134,Product_SKU5134,Spare Parts,WH01,Mumbai,9326,616,3969,4670,2024-03-01,29,10.2,2.35,0,0,1
INV005459,SKU5966,Product_SKU5966,Packaging,WH01,Mumbai,7364,878,4042,1969,2024-03-01,26,24.63,1.82,0,1,1
INV005460,SKU3567,Product_SKU3567,Raw Material,WH01,Mumbai,2722,1399,6971,646,2024-03-01,10,129.49,0.39,0,1,1
INV005461,SKU4790,Product_SKU4790,Textiles,WH01,Mumbai,5332,1159,7131,1261,2024-03-01,17,67.86,0.75,0,1,1
INV005462,SKU5855,Product_SKU5855,Raw Material,WH01,Mumbai,3570,1613,3998,6053,2024-03-01,9,7.93,0.89,0,0,1
INV005463,SKU3925,Product_SKU3925,Electronics,WH01,Mumbai,772,889,6870,3136,2024-03-01,18,26.29,0.11,1,0,1
INV005464,SKU1505,Product_SKU1505,Spare Parts,WH01,Mumbai,5525,1082,2480,2310,2024-03-01,6,12.88,2.23,0,1,1
INV005465,SKU5699,Product_SKU5699,IT Equipment,WH01,Mumbai,9650,629,863,1040,2024-03-01,17,9.96,11.18,0,1,1
INV005466,SKU1988,Product_SKU1988,Machinery,WH01,Mumbai,634,1351,1575,6354,2024-03-01,15,2.97,0.4,1,0,1
INV005467,SKU1100,Product_SKU1100,Spare Parts,WH01,Mumbai,8811,536,5939,2490,2024-03-01,8,28.62,1.48,0,1,1
INV005468,SKU2387,Product_SKU2387,Electronics,WH01,Mumbai,9896,1080,665,1662,2024-03-01,16,4.8,14.88,0,1,1
INV005469,SKU5668,Product_SKU5668,Textiles,WH01,Mumbai,486,957,1318,3543,2024-03-01,23,4.46,0.37,1,0,1
INV005470,SKU4405,Product_SKU4405,Raw Material,WH01,Mumbai,1699,760,7081,1923,2024-03-01,20,44.19,0.24,0,0,1
INV005471,SKU5718,Product_SKU5718,Machinery,WH01,Mumbai,3215,1983,7084,4767,2024-03-01,8,17.83,0.45,0,0,1
INV005472,SKU4856,Product_SKU4856,IT Equipment,WH01,Mumbai,6026,1852,2789,4721,2024-03-01,14,7.09,2.16,0,0,1
INV005473,SKU1695,Product_SKU1695,Textiles,WH01,Mumbai,122,1489,6321,5401,2024-03-01,4,14.04,0.02,1,0,1
INV005474,SKU5416,Product_SKU5416,Packaging,WH01,Mumbai,7513,186,6567,6351,2024-03-01,11,12.41,1.14,0,0,1
INV005475,SKU4666,Product_SKU4666,Electronics,WH01,Mumbai,1911,908,580,2837,2024-03-01,10,2.45,3.29,0,0,1
INV005476,SKU1304,Product_SKU1304,Raw Material,WH01,Mumbai,7273,395,2025,3859,2024-03-01,25,6.3,3.59,0,0,1
INV005477,SKU1510,Product_SKU1510,Chemicals,WH01,Mumbai,4095,317,6764,8299,2024-03-01,12,9.78,0.61,0,0,1
INV005478,SKU5934,Product_SKU5934,Chemicals,WH01,Mumbai,4170,1723,5407,5101,2024-03-01,27,12.72,0.77,0,0,1
INV005479,SKU2108,Product_SKU2108,Spare Parts,WH01,Mumbai,7069,952,716,2971,2024-03-01,27,2.89,9.87,0,1,1
INV005480,SKU3360,Product_SKU3360,Chemicals,WH01,Mumbai,571,1756,102,7255,2024-03-01,25,0.17,5.6,1,0,1
INV005481,SKU5696,Product_SKU5696,Spare Parts,WH01,Mumbai,6610,812,4901,2047,2024-03-01,10,28.73,1.35,0,1,1
INV005482,SKU4114,Product_SKU4114,Chemicals,WH01,Mumbai,7317,1868,1960,5947,2024-03-01,30,3.95,3.73,0,0,1
INV005483,SKU3821,Product_SKU3821,Machinery,WH01,Mumbai,2168,1094,5162,1954,2024-03-01,21,31.7,0.42,0,0,1
INV005484,SKU1594,Product_SKU1594,Textiles,WH01,Mumbai,1398,873,5704,1894,2024-03-01,4,36.14,0.25,0,0,1
INV005485,SKU5954,Product_SKU5954,Electronics,WH01,Mumbai,6590,1551,7552,931,2024-03-01,20,97.34,0.87,0,1,1
INV005486,SKU4479,Product_SKU4479,Machinery,WH01,Mumbai,7132,1706,4631,2679,2024-03-01,18,20.74,1.54,0,1,1
INV005487,SKU1051,Product_SKU1051,IT Equipment,WH01,Mumbai,2881,1524,7032,1841,2024-03-01,22,45.84,0.41,0,0,1
INV005488,SKU1459,Product_SKU1459,Textiles,WH01,Mumbai,1225,669,5128,7908,2024-03-01,25,7.78,0.24,0,0,1
INV005489,SKU4749,Product_SKU4749,Chemicals,WH01,Mumbai,8096,364,1038,3298,2024-03-01,7,3.78,7.8,0,1,1
INV005490,SKU5992,Product_SKU5992,Spare Parts,WH01,Mumbai,6697,1191,6945,6380,2024-03-01,9,13.06,0.96,0,0,1
INV005491,SKU3085,Product_SKU3085,Textiles,WH01,Mumbai,1706,1462,4541,7661,2024-03-01,28,7.11,0.38,0,0,1
INV005492,SKU2662,Product_SKU2662,Raw Material,WH01,Mumbai,9862,1906,532,3021,2024-03-01,16,2.11,18.54,0,1,1
INV005493,SKU1788,Product_SKU1788,Raw Material,WH01,Mumbai,4570,913,6076,8414,2024-03-01,30,8.67,0.75,0,0,1
INV005494,SKU2354,Product_SKU2354,Packaging,WH01,Mumbai,4774,584,672,4781,2024-03-01,14,1.69,7.1,0,0,1
INV005495,SKU3268,Product_SKU3268,Spare Parts,WH01,Mumbai,7062,1971,7207,523,2024-03-01,21,165.36,0.98,0,1,1
INV005496,SKU1779,Product_SKU1779,Raw Material,WH01,Mumbai,4018,571,3488,1002,2024-03-01,28,41.77,1.15,0,1,1
