Return_ID,PO_ID,Vendor_ID,Product_SKU,Product_Category,Return_Date,Return_Reason,Return_Qty,Unit_Price_INR,Return_Value,High_Value_Return,Approved_By,Refund_Status,Return_Month
RET0004961,PO0005775,VND00615,SKU2997,Spare Parts,2023-06-12,Damaged Packaging,37,400.13,14804.81,0,Unassigned,Pending,2023-06
RET0000857,PO0011215,VND00343,SKU5569,Machinery,2024-12-24,Expired Product,106,1173.08,124346.48,0,Manager_C,Pending,2024-12
RET0003150,PO0022176,VND00282,SKU2361,Machinery,2022-07-05,Overshipment,310,2491.46,772352.6,0,Manager_C,Processed,2022-07
RET0002742,PO0006189,VND01000,SKU5287,Machinery,2024-06-29,Quality Failure,246,1814.33,446325.18,0,Manager_A,Processed,2024-06
RET0004299,PO0043328,VND00714,SKU4997,Machinery,2021-02-20,Expired Product,90,2227.25,200452.5,0,Manager_A,Processed,2021-02
RET0004368,PO0025452,VND00093,SKU3568,Raw Material,2022-06-16,Quality Failure,227,20.61,4678.47,0,Unassigned,Pending,2022-06
RET0003025,PO0031523,VND00408,SKU2810,Chemicals,2024-11-13,Wrong Item Delivered,492,1970.2,969338.4,0,Manager_B,Processed,2024-11
RET0003877,PO0027758,VND00545,SKU3344,Electronics,2023-05-28,Defective Item,259,392.12,101559.08,0,Manager_B,Processed,2023-05
RET0001885,PO0028277,VND00775,SKU4314,Machinery,2024-06-12,Wrong Item Delivered,300,1309.02,392706.0,0,Manager_C,Rejected,2024-06
RET0000649,PO0010523,VND00756,SKU4610,Electronics,2022-04-20,Wrong Item Delivered,462,1715.18,792413.16,0,Manager_C,Processed,2022-04
RET0000216,PO0011643,VND00394,SKU2538,Electronics,2022-10-11,Overshipment,180,3084.64,555235.2,0,Manager_C,Rejected,2022-10
RET0002657,PO0025821,VND00588,SKU3408,Spare Parts,2021-01-14,Unknown,263,434.62,114305.06,0,Manager_A,Processed,2021-01
RET0002232,PO0005225,VND00367,SKU2550,Spare Parts,2023-11-03,Quality Failure,272,1615.61,439445.92,0,Manager_B,Processed,2023-11
RET0002492,PO0017201,VND00796,SKU4002,Spare Parts,2023-11-06,Wrong Quantity,237,4596.6,1089394.2,0,Manager_B,Pending,2023-11
RET0000046,PO0010803,VND00859,SKU5325,IT Equipment,2024-12-22,Quality Failure,201,3931.48,790227.48,0,Unassigned,Rejected,2024-12
RET0004711,PO0020301,VND00417,SKU4106,Spare Parts,2021-08-01,Wrong Quantity,332,4802.8,1594529.6,1,Manager_A,Processed,2021-08
RET0000028,PO0009960,VND00714,SKU5578,IT Equipment,2023-05-30,Quality Failure,492,2225.98,1095182.16,0,Manager_B,Processed,2023-05
RET0000664,PO0011395,VND00417,SKU2555,Spare Parts,2022-02-10,Overshipment,283,4995.03,1413593.49,0,Unassigned,Pending,2022-02
RET0002572,PO0043252,VND00359,SKU5548,Spare Parts,2024-05-16,Quality Failure,197,2503.11,493112.67,0,Manager_B,Processed,2024-05
RET0003390,PO0020142,VND00991,SKU1523,Raw Material,2021-04-08,Damaged Packaging,267,2673.98,713952.66,0,Manager_B,Processed,2021-04
RET0001046,PO0019761,VND00816,SKU2748,Electronics,2023-08-20,Overshipment,198,1262.61,249996.78,0,Manager_C,Rejected,2023-08
RET0002522,PO0027755,VND00499,SKU3584,Raw Material,2022-02-06,Wrong Item Delivered,165,1682.74,277652.1,0,Unassigned,Pending,2022-02
RET0001730,PO0019760,VND00140,SKU4512,Textiles,2024-02-14,Damaged Packaging,433,4924.35,2132243.55,1,Manager_B,Pending,2024-02
RET0004679,PO0010750,VND00317,SKU5827,Chemicals,2021-06-01,Wrong Quantity,340,2640.19,897664.6,0,Unassigned,Processed,2021-06
RET0002431,PO0033777,VND00852,SKU4484,Machinery,2024-05-30,Wrong Quantity,339,3142.16,1065192.24,0,Manager_B,Processed,2024-05
RET0000717,PO0038596,VND00894,SKU4957,IT Equipment,2023-04-30,Damaged Packaging,436,649.4,283138.4,0,Manager_B,Processed,2023-04
RET0001412,PO0001176,VND00461,SKU3729,Raw Material,2023-12-20,Expired Product,276,3320.92,916573.92,0,Manager_B,Processed,2023-12
RET0000403,PO0031521,VND00096,SKU1502,Machinery,2024-11-07,Wrong Quantity,286,684.92,195887.12,0,Unassigned,Processed,2024-11
RET0003062,PO0041748,VND00092,SKU1066,IT Equipment,2022-07-04,Wrong Item Delivered,14,3541.9,49586.6,0,Manager_A,Pending,2022-07
RET0004071,PO0048369,VND00469,SKU3765,Spare Parts,2021-08-09,Wrong Item Delivered,375,1729.07,648401.25,0,Manager_B,Pending,2021-08
RET0004370,PO0044038,VND00443,SKU1058,Electronics,2021-10-26,Wrong Item Delivered,6,839.7,5038.2,0,Manager_C,Pending,2021-10
RET0002181,PO0036599,VND00448,SKU1369,Packaging,2021-04-30,Damaged Packaging,319,472.76,150810.44,0,Manager_B,Processed,2021-04
RET0002352,PO0039890,VND00571,SKU3640,Raw Material,2021-02-07,Quality Failure,406,4930.22,2001669.32,1,Unassigned,Rejected,2021-02
RET0002893,PO0035873,VND00013,SKU4590,Packaging,2021-05-03,Defective Item,495,1622.57,803172.15,0,Unassigned,Pending,2021-05
RET0000493,PO0035623,VND00523,SKU2317,Raw Material,2021-02-16,Expired Product,221,908.38,200751.98,0,Manager_A,Processed,2021-02
RET0001750,PO0045500,VND00058,SKU1666,IT Equipment,2024-05-14,Wrong Quantity,487,4428.65,2156752.55,1,Manager_C,Pending,2024-05
RET0004692,PO0035033,VND00416,SKU5434,Packaging,2024-08-19,Overshipment,402,4774.15,1919208.3,1,Manager_B,Processed,2024-08
RET0001726,PO0042256,VND00373,SKU1274,Packaging,2024-11-02,Wrong Item Delivered,465,1485.63,690817.95,0,Manager_C,Processed,2024-11
RET0000492,PO0026862,VND00377,SKU3189,Electronics,2022-01-24,Defective Item,349,1887.13,658608.37,0,Unassigned,Pending,2022-01
RET0003638,PO0031818,VND00294,SKU2704,Electronics,2022-03-13,Overshipment,417,372.47,155319.99,0,Manager_C,Processed,2022-03
RET0002297,PO0001078,VND00822,SKU2733,Packaging,2024-12-22,Quality Failure,475,4818.96,2289006.0,1,Unassigned,Rejected,2024-12
RET0001054,PO0008567,VND00641,SKU4339,Machinery,2024-02-28,Overshipment,385,4902.54,1887477.9,1,Manager_C,Processed,2024-02
RET0000366,PO0033132,VND00081,SKU4475,Chemicals,2021-11-12,Overshipment,348,2145.61,746672.28,0,Manager_A,Pending,2021-11
RET0001570,PO0025750,VND00407,SKU3264,IT Equipment,2021-11-11,Overshipment,447,2701.07,1207378.29,0,Unassigned,Rejected,2021-11
RET0000779,PO0007967,VND00508,SKU5388,Machinery,2021-07-03,Overshipment,433,1515.29,656120.57,0,Unassigned,Processed,2021-07
RET0000590,PO0023778,VND00153,SKU1317,IT Equipment,2024-03-12,Expired Product,473,284.61,134620.53,0,Manager_A,Pending,2024-03
RET0002489,PO0039098,VND00894,SKU4401,Raw Material,2023-10-10,Expired Product,173,1140.6,197323.8,0,Manager_C,Pending,2023-10
RET0004166,PO0031548,VND00264,SKU1374,Raw Material,2021-10-22,Wrong Item Delivered,492,147.71,72673.32,0,Manager_C,Processed,2021-10
RET0002746,PO0045639,VND00177,SKU2363,Electronics,2021-02-08,Wrong Item Delivered,266,4801.36,1277161.76,0,Manager_B,Pending,2021-02
RET0003186,PO0035325,VND00834,SKU3377,Packaging,2024-12-04,Unknown,232,1223.56,283865.92,0,Unassigned,Processed,2024-12
RET0004127,PO0026147,VND00040,SKU3379,Textiles,2022-08-06,Overshipment,113,1230.89,139090.57,0,Unassigned,Processed,2022-08
RET0004843,PO0031422,VND00158,SKU3966,Chemicals,2022-07-04,Wrong Item Delivered,486,2046.1,994404.6,0,Manager_B,Processed,2022-07
RET0000023,PO0036909,VND00191,SKU4585,Electronics,2022-07-21,Quality Failure,104,247.23,25711.92,0,Manager_A,Processed,2022-07
RET0002857,PO0016992,VND00380,SKU2933,Electronics,2023-10-03,Wrong Item Delivered,33,1553.49,51265.17,0,Manager_C,Processed,2023-10
RET0004808,PO0042569,VND01000,SKU5440,Packaging,2024-07-11,Damaged Packaging,117,2239.1,261974.7,0,Manager_A,Rejected,2024-07
RET0003494,PO0016831,VND00319,SKU2492,Machinery,2021-05-09,Quality Failure,206,4689.99,966137.94,0,Manager_A,Processed,2021-05
RET0003079,PO0004751,VND00695,SKU1743,Packaging,2022-10-21,Defective Item,227,414.91,94184.57,0,Manager_B,Processed,2022-10
RET0002083,PO0001012,VND00418,SKU1753,Raw Material,2022-04-13,Defective Item,311,2860.57,889637.27,0,Manager_B,Processed,2022-04
RET0002377,PO0005052,VND00214,SKU5843,Spare Parts,2021-11-07,Wrong Quantity,32,2190.44,70094.08,0,Manager_B,Pending,2021-11
RET0003237,PO0015516,VND00243,SKU5635,Raw Material,2022-09-09,Overshipment,280,871.88,244126.4,0,Unassigned,Pending,2022-09
RET0000880,PO0030171,VND00996,SKU5783,IT Equipment,2021-12-28,Overshipment,157,2578.05,404753.85,0,Manager_A,Pending,2021-12
RET0000142,PO0030218,VND00822,SKU1549,Electronics,2024-03-09,Wrong Item Delivered,256,1508.04,386058.24,0,Manager_B,Processed,2024-03
RET0002639,PO0005472,VND00720,SKU2024,Spare Parts,2022-04-05,Quality Failure,112,4887.88,547442.56,0,Manager_B,Processed,2022-04
RET0000009,PO0000456,VND00763,SKU4377,Raw Material,2023-05-20,Expired Product,472,2613.55,1233595.6,0,Unassigned,Pending,2023-05
RET0000902,PO0021618,VND00803,SKU3103,Raw Material,2024-10-06,Overshipment,307,4494.92,1379940.44,0,Manager_C,Unknown,2024-10
RET0000094,PO0022000,VND00670,SKU1631,Machinery,2023-11-14,Damaged Packaging,292,11.94,3486.48,0,Manager_C,Processed,2023-11
RET0004194,PO0014893,VND00453,SKU5018,Raw Material,2022-11-27,Quality Failure,369,1521.21,561326.49,0,Manager_C,Pending,2022-11
RET0004731,PO0037068,VND00161,SKU3927,Raw Material,2024-08-29,Wrong Item Delivered,123,851.52,104736.96,0,Manager_B,Processed,2024-08
RET0001378,PO0031072,VND00652,SKU1621,Electronics,2021-12-17,Expired Product,409,1332.25,544890.25,0,Manager_B,Pending,2021-12
RET0000301,PO0040027,VND00044,SKU4012,Machinery,2024-10-21,Quality Failure,364,1659.23,603959.72,0,Manager_C,Processed,2024-10
RET0000336,PO0014818,VND00366,SKU1757,Spare Parts,2022-05-25,Wrong Item Delivered,91,4120.81,374993.71,0,Unassigned,Pending,2022-05
RET0004499,PO0038319,VND00590,SKU1085,Packaging,2021-01-20,Wrong Item Delivered,159,2439.37,387859.83,0,Manager_C,Pending,2021-01
RET0001859,PO0027324,VND00329,SKU2977,Textiles,2024-03-02,Wrong Item Delivered,133,4217.39,560912.87,0,Manager_B,Processed,2024-03
RET0003197,PO0034930,VND00877,SKU2462,Spare Parts,2022-03-15,Overshipment,79,2768.2,218687.8,0,Manager_C,Rejected,2022-03
RET0002592,PO0005476,VND00997,SKU2740,Spare Parts,2024-10-14,Wrong Item Delivered,345,4175.8,1440651.0,0,Manager_B,Processed,2024-10
RET0000910,PO0029564,VND00892,SKU2940,Machinery,2021-09-18,Defective Item,204,2589.28,528213.12,0,Unassigned,Pending,2021-09
RET0000881,PO0012764,VND00518,SKU1570,Chemicals,2021-07-15,Damaged Packaging,290,2681.37,777597.3,0,Manager_C,Pending,2021-07
RET0000504,PO0049191,VND00304,SKU1030,IT Equipment,2024-04-23,Expired Product,100,454.3,45430.0,0,Manager_A,Processed,2024-04
RET0003357,PO0027689,VND00794,SKU5581,Machinery,2024-05-13,Damaged Packaging,449,85.55,38411.95,0,Manager_B,Processed,2024-05
RET0004655,PO0023173,VND00326,SKU2791,Spare Parts,2022-10-10,Overshipment,49,2056.65,100775.85,0,Manager_A,Processed,2022-10
RET0001417,PO0011172,VND00465,SKU1678,Packaging,2023-02-12,Defective Item,39,4160.85,162273.15,0,Manager_A,Pending,2023-02
RET0003441,PO0015941,VND00031,SKU2169,IT Equipment,2022-10-24,Wrong Quantity,425,3333.51,1416741.75,0,Unassigned,Processed,2022-10
RET0001389,PO0027513,VND00474,SKU1434,Packaging,2022-03-14,Defective Item,393,3350.72,1316832.96,0,Manager_C,Processed,2022-03
RET0003248,PO0011049,VND00188,SKU3386,Spare Parts,2023-08-09,Damaged Packaging,97,1741.24,168900.28,0,Unassigned,Processed,2023-08
RET0001515,PO0011316,VND00619,SKU5907,Textiles,2023-02-11,Overshipment,47,346.24,16273.28,0,Manager_A,Processed,2023-02
RET0003617,PO0012190,VND00938,SKU3982,Electronics,2023-03-05,Defective Item,355,2607.41,925630.55,0,Manager_B,Rejected,2023-03
RET0004696,PO0047695,VND00498,SKU4310,Packaging,2023-06-20,Quality Failure,276,4879.79,1346822.04,0,Unassigned,Pending,2023-06
RET0000255,PO0041909,VND00582,SKU4198,Raw Material,2023-09-11,Overshipment,255,32.15,8198.25,0,Manager_A,Processed,2023-09
RET0004892,PO0026061,VND00705,SKU2787,Electronics,2023-09-11,Expired Product,261,4266.61,1113585.21,0,Manager_C,Processed,2023-09
RET0001033,PO0007481,VND00924,SKU1118,IT Equipment,2022-06-29,Quality Failure,60,2537.09,152225.4,0,Manager_A,Rejected,2022-06
RET0000109,PO0045231,VND00438,SKU3428,Chemicals,2021-12-25,Quality Failure,352,2153.65,758084.8,0,Manager_C,Pending,2021-12
RET0002417,PO0043140,VND00108,SKU4267,Raw Material,2022-05-24,Expired Product,462,1017.38,470029.56,0,Unassigned,Processed,2022-05
RET0002542,PO0011292,VND00829,SKU5434,Chemicals,2022-04-06,Defective Item,172,1475.56,253796.32,0,Manager_A,Pending,2022-04
RET0004262,PO0033341,VND00757,SKU3886,Raw Material,2021-03-28,Wrong Item Delivered,143,665.08,95106.44,0,Manager_A,Pending,2021-03
RET0002153,PO0047036,VND00069,SKU3841,Raw Material,2023-02-21,Quality Failure,339,816.37,276749.43,0,Manager_C,Processed,2023-02
RET0000960,PO0045695,VND00617,SKU3104,Spare Parts,2023-07-16,Defective Item,127,2249.12,285638.24,0,Manager_A,Rejected,2023-07
RET0001141,PO0036437,VND00158,SKU1864,Chemicals,2024-07-06,Defective Item,162,2697.44,436985.28,0,Manager_C,Unknown,2024-07
RET0004997,PO0026488,VND00143,SKU5187,Spare Parts,2023-01-25,Quality Failure,206,203.72,41966.32,0,Manager_B,Pending,2023-01
RET0004873,PO0043029,VND00142,SKU5308,Machinery,2024-12-31,Wrong Item Delivered,413,1303.35,538283.55,0,Unassigned,Processed,2024-12
RET0004284,PO0045239,VND00268,SKU3431,Textiles,2024-10-05,Overshipment,16,4817.82,77085.12,0,Manager_B,Processed,2024-10
RET0000352,PO0039578,VND00845,SKU4251,Machinery,2021-07-13,Damaged Packaging,203,3473.65,705150.95,0,Manager_C,Processed,2021-07
RET0004082,PO0000322,VND00143,SKU5141,Chemicals,2022-08-21,Expired Product,54,1809.92,97735.68,0,Manager_A,Processed,2022-08
RET0004484,PO0018328,VND00668,SKU2260,Packaging,2021-10-13,Damaged Packaging,209,4006.75,837410.75,0,Unassigned,Processed,2021-10
RET0003563,PO0048595,VND00535,SKU2171,Raw Material,2022-01-24,Quality Failure,237,4020.36,952825.32,0,Manager_B,Processed,2022-01
RET0000091,PO0028562,VND00754,SKU4417,Machinery,2023-10-05,Overshipment,185,4317.81,798794.85,0,Manager_C,Pending,2023-10
RET0003694,PO0009420,VND00167,SKU5736,Spare Parts,2023-01-29,Quality Failure,155,1621.33,251306.15,0,Manager_C,Pending,2023-01
RET0001504,PO0002930,VND00819,SKU4283,Textiles,2024-07-08,Damaged Packaging,32,2991.54,95729.28,0,Unassigned,Processed,2024-07
RET0003182,PO0040221,VND00013,SKU3769,IT Equipment,2022-01-23,Wrong Quantity,473,3144.01,1487116.73,1,Manager_C,Processed,2022-01
RET0001776,PO0025008,VND00404,SKU4283,Electronics,2022-05-18,Quality Failure,127,472.88,60055.76,0,Manager_C,Processed,2022-05
RET0000666,PO0028132,VND00480,SKU3680,Chemicals,2022-01-07,Damaged Packaging,95,2934.35,278763.25,0,Manager_B,Processed,2022-01
RET0001420,PO0016498,VND00279,SKU2956,Spare Parts,2024-04-19,Expired Product,125,910.56,113820.0,0,Manager_C,Processed,2024-04
RET0002707,PO0003877,VND00369,SKU4331,Packaging,2023-12-18,Wrong Quantity,154,848.2,130622.8,0,Manager_A,Processed,2023-12
RET0001362,PO0004901,VND00668,SKU1037,IT Equipment,2024-06-26,Wrong Quantity,76,1102.54,83793.04,0,Manager_A,Processed,2024-06
RET0004068,PO0033985,VND00268,SKU1603,Textiles,2021-11-30,Expired Product,393,1906.17,749124.81,0,Unassigned,Processed,2021-11
RET0000265,PO0009227,VND00728,SKU2356,IT Equipment,2023-12-02,Wrong Quantity,339,554.42,187948.38,0,Manager_B,Processed,2023-12
RET0002914,PO0036610,VND00248,SKU5510,Raw Material,2021-05-26,Expired Product,264,3773.08,996093.12,0,Manager_C,Processed,2021-05
RET0000131,PO0022930,VND00490,SKU5859,Packaging,2023-06-10,Defective Item,333,3414.02,1136868.66,0,Manager_A,Processed,2023-06
RET0004741,PO0024047,VND00716,SKU3934,Textiles,2023-02-12,Defective Item,332,2403.24,797875.68,0,Manager_B,Processed,2023-02
RET0001901,PO0038480,VND00703,SKU4816,Packaging,2022-10-30,Wrong Item Delivered,453,3505.58,1588027.74,1,Manager_B,Processed,2022-10
RET0003546,PO0031648,VND00948,SKU4854,Electronics,2024-02-13,Wrong Quantity,475,2101.17,998055.75,0,Unassigned,Pending,2024-02
RET0004885,PO0047758,VND00903,SKU5287,Textiles,2022-07-13,Wrong Quantity,424,2433.77,1031918.48,0,Unassigned,Processed,2022-07
RET0000341,PO0028780,VND00652,SKU3114,Packaging,2023-11-21,Quality Failure,394,4032.76,1588907.44,1,Manager_A,Processed,2023-11
RET0001643,PO0027319,VND00109,SKU4234,IT Equipment,2024-06-23,Wrong Quantity,360,4673.72,1682539.2,1,Manager_B,Pending,2024-06
RET0004558,PO0043467,VND00121,SKU1804,Chemicals,2021-03-06,Damaged Packaging,40,1754.35,70174.0,0,Manager_A,Processed,2021-03
RET0000213,PO0001921,VND00097,SKU5425,Chemicals,2023-08-26,Defective Item,91,2954.76,268883.16,0,Manager_B,Unknown,2023-08
RET0003040,PO0005841,VND00613,SKU4864,Electronics,2024-03-03,Overshipment,477,280.36,133731.72,0,Manager_B,Processed,2024-03
RET0004155,PO0015287,VND00106,SKU1169,Electronics,2021-06-11,Wrong Item Delivered,168,848.02,142467.36,0,Manager_C,Processed,2021-06
RET0000559,PO0037681,VND00932,SKU4291,IT Equipment,2022-04-08,Damaged Packaging,242,1055.33,255389.86,0,Manager_C,Processed,2022-04
RET0001944,PO0007229,VND00031,SKU5960,IT Equipment,2022-03-12,Wrong Item Delivered,154,4727.51,728036.54,0,Unassigned,Pending,2022-03
RET0000470,PO0014265,VND00564,SKU4133,Packaging,2021-05-10,Defective Item,226,967.66,218691.16,0,Unassigned,Pending,2021-05
RET0003833,PO0002603,VND00002,SKU2585,Packaging,2021-08-13,Wrong Quantity,396,3903.26,1545690.96,1,Manager_C,Processed,2021-08
RET0003758,PO0021159,VND00328,SKU2663,Machinery,2023-08-23,Defective Item,115,3923.93,451251.95,0,Manager_A,Processed,2023-08
RET0004092,PO0034499,VND00801,SKU5546,IT Equipment,2021-08-21,Wrong Item Delivered,317,3930.23,1245882.91,0,Manager_C,Processed,2021-08
RET0001145,PO0005816,VND00256,SKU1178,Electronics,2023-11-24,Wrong Item Delivered,246,3529.04,868143.84,0,Unassigned,Processed,2023-11
RET0004110,PO0009991,VND00197,SKU5606,Raw Material,2023-10-22,Damaged Packaging,16,112.12,1793.92,0,Manager_C,Rejected,2023-10
RET0000104,PO0049621,VND00061,SKU5131,Textiles,2021-07-21,Wrong Item Delivered,316,2192.66,692880.56,0,Unassigned,Processed,2021-07
RET0002379,PO0038099,VND00156,SKU5333,Electronics,2023-05-01,Damaged Packaging,58,818.35,47464.3,0,Manager_A,Processed,2023-05
RET0003684,PO0016388,VND00613,SKU3638,Packaging,2023-09-16,Damaged Packaging,127,3441.18,437029.86,0,Manager_C,Processed,2023-09
RET0001146,PO0008726,VND00174,SKU2675,Textiles,2021-10-15,Defective Item,364,4314.8,1570587.2,1,Unassigned,Pending,2021-10
RET0000529,PO0003983,VND00818,SKU3178,IT Equipment,2022-09-10,Expired Product,241,380.61,91727.01,0,Unassigned,Pending,2022-09
RET0003763,PO0006654,VND00138,SKU5548,Packaging,2024-11-12,Damaged Packaging,131,3267.2,428003.2,0,Manager_A,Processed,2024-11
RET0002526,PO0046477,VND00948,SKU1548,Spare Parts,2021-09-17,Wrong Quantity,452,3454.91,1561619.32,1,Manager_A,Processed,2021-09
RET0003909,PO0009209,VND00363,SKU4487,Packaging,2022-07-17,Wrong Item Delivered,222,4887.49,1085022.78,0,Manager_C,Processed,2022-07
RET0004176,PO0019508,VND00389,SKU3604,IT Equipment,2023-04-07,Damaged Packaging,168,166.33,27943.44,0,Unassigned,Processed,2023-04
RET0003575,PO0026014,VND00958,SKU3713,Spare Parts,2022-03-28,Expired Product,111,4322.75,479825.25,0,Manager_C,Processed,2022-03
RET0003876,PO0036351,VND00805,SKU4653,Spare Parts,2024-11-18,Wrong Item Delivered,110,2124.35,233678.5,0,Manager_C,Processed,2024-11
RET0003350,PO0043361,VND00307,SKU1558,Electronics,2024-11-09,Expired Product,36,224.47,8080.92,0,Manager_B,Pending,2024-11
RET0002035,PO0020252,VND00039,SKU4554,Chemicals,2024-07-31,Defective Item,193,1795.88,346604.84,0,Unassigned,Processed,2024-07
RET0004483,PO0013188,VND00792,SKU2629,Packaging,2023-06-18,Expired Product,119,4858.14,578118.66,0,Manager_B,Processed,2023-06
RET0000873,PO0041212,VND00238,SKU2029,Electronics,2022-06-30,Wrong Item Delivered,214,3437.98,735727.72,0,Manager_C,Processed,2022-06
RET0000737,PO0022168,VND00807,SKU3701,Chemicals,2024-05-28,Defective Item,209,1234.37,257983.33,0,Manager_B,Processed,2024-05
RET0002376,PO0004282,VND00572,SKU4902,Textiles,2024-05-25,Quality Failure,61,4609.62,281186.82,0,Manager_A,Pending,2024-05
RET0001438,PO0033731,VND00837,SKU4038,Spare Parts,2021-07-04,Wrong Item Delivered,175,4164.06,728710.5,0,Manager_A,Processed,2021-07
RET0004583,PO0025782,VND00994,SKU3518,Machinery,2021-07-21,Overshipment,252,961.57,242315.64,0,Manager_C,Pending,2021-07
RET0004940,PO0021620,VND00859,SKU2345,Machinery,2023-03-30,Defective Item,43,569.29,24479.47,0,Manager_B,Pending,2023-03
RET0000615,PO0015799,VND00413,SKU5792,IT Equipment,2022-03-31,Expired Product,381,1107.27,421869.87,0,Manager_B,Processed,2022-03
RET0002226,PO0039506,VND00714,SKU1113,Machinery,2024-12-22,Wrong Item Delivered,331,1788.81,592096.11,0,Unassigned,Processed,2024-12
RET0001093,PO0007333,VND00734,SKU1243,Textiles,2021-12-17,Wrong Quantity,201,3825.29,768883.29,0,Manager_A,Processed,2021-12
RET0001155,PO0006614,VND00852,SKU2583,Electronics,2022-04-05,Expired Product,140,3621.67,507033.8,0,Manager_A,Processed,2022-04
RET0000464,PO0014775,VND00185,SKU4889,Textiles,2021-03-20,Damaged Packaging,147,3197.43,470022.21,0,Unassigned,Processed,2021-03
RET0003872,PO0027043,VND00065,SKU3030,Raw Material,2022-02-18,Wrong Item Delivered,46,2737.17,125909.82,0,Manager_B,Processed,2022-02
RET0002184,PO0008002,VND00034,SKU2474,Chemicals,2024-02-11,Expired Product,320,3687.64,1180044.8,0,Manager_C,Pending,2024-02
RET0003483,PO0038887,VND00779,SKU4520,Machinery,2023-01-12,Damaged Packaging,374,4543.87,1699407.38,1,Manager_C,Processed,2023-01
