Shipment_ID,PO_ID,Vendor_ID,Shipment_Mode,Carrier_Name,Dispatch_Date,Delivered_Date,Freight_Cost_INR,Shipment_Weight_KG,Freight_Cost_Per_KG,Origin_Country,Destination_Warehouse,Damage_Flag,Transit_Days,Month_Start
SHP00004181,PO0019503,VND00152,Sea,FedEx,2022-04-10,2022-05-17,91666.39,15125.9,6.06,India,WH09,No,37,2022-04-01
SHP00004182,PO0044428,VND00014,Air,Maersk,2023-05-15,2023-06-27,245657.15,14616.4,16.81,USA,WH03,No,43,2023-05-01
SHP00004183,PO0001549,VND00255,Rail,Ecom Express,2022-02-08,2022-03-24,107098.17,6864.0,15.6,Vietnam,WH09,No,44,2022-02-01
SHP00004184,PO0000171,VND00202,Sea,DHL,2024-09-02,2024-09-07,26988.79,232.3,116.18,Germany,WH01,No,5,2024-09-01
SHP00004185,PO0034163,VND00296,Sea,DTDC,2022-10-01,2022-10-24,149124.43,268.5,555.4,Japan,WH03,No,23,2022-10-01
SHP00004186,PO0001382,VND00285,Rail,Hapag-Lloyd,2022-07-19,2022-07-29,188222.77,4243.9,44.35,Thailand,WH09,No,10,2022-07-01
SHP00004187,PO0049356,VND00421,Sea,DHL,2022-01-18,2022-01-20,56225.98,6364.4,8.83,Japan,WH03,No,2,2022-01-01
SHP00004188,PO0023363,VND00578,Road,Maersk,2021-08-17,2021-09-07,6826.0,18598.7,0.37,Vietnam,WH01,No,21,2021-08-01
SHP00004189,PO0003262,VND00720,Rail,Gati,2024-10-22,2024-11-21,130307.5,6253.0,20.84,India,WH09,Yes,30,2024-10-01
SHP00004190,PO0021914,VND00238,Rail,DTDC,2023-04-19,2023-05-14,118330.37,7460.7,15.86,India,WH09,No,25,2023-04-01
SHP00004191,PO0009071,VND00740,Road,BlueDart,2021-12-01,,2068.42,10188.5,0.2,Bangladesh,WH10,No,,2021-12-01
SHP00004192,PO0026035,VND00595,Sea,Hapag-Lloyd,2024-07-12,2024-08-04,38073.06,8433.4,4.51,Thailand,WH02,Yes,23,2024-07-01
SHP00004193,PO0039286,VND00618,Rail,FedEx,2021-08-06,2021-09-07,146577.44,14079.9,10.41,USA,WH06,No,32,2021-08-01
SHP00004194,PO0018048,VND00916,Rail,Gati,2021-12-07,2021-12-28,102353.69,9551.5,10.72,China,WH03,No,21,2021-12-01
SHP00004195,PO0019376,VND00984,Road,DHL,2021-06-13,2021-06-17,38344.24,1776.0,21.59,Germany,WH01,No,4,2021-06-01
SHP00004196,PO0049126,VND00248,Sea,DHL,2021-01-05,2021-02-09,143571.45,11821.5,12.14,Malaysia,WH07,No,35,2021-01-01
SHP00004197,PO0041596,VND00571,Air,FedEx,2023-04-03,2023-04-05,244631.3,7274.8,33.63,Bangladesh,WH02,Yes,2,2023-04-01
SHP00004198,PO0015740,VND00806,Road,FedEx,2023-08-25,2023-09-22,52643.66,712.2,73.92,Japan,WH05,No,28,2023-08-01
SHP00004199,PO0035648,VND00097,Rail,BlueDart,2024-09-10,2024-10-09,201380.52,10616.6,18.97,Bangladesh,WH08,Yes,29,2024-09-01
SHP00004200,PO0020949,VND00855,Rail,Gati,2024-03-17,2024-04-06,139419.82,3714.5,37.53,Germany,WH10,No,20,2024-03-01
SHP00004201,PO0019288,VND00409,Road,BlueDart,2021-02-23,2021-03-04,186767.78,40.0,4669.19,Japan,WH10,No,9,2021-02-01
SHP00004202,PO0025516,VND00810,Air,DHL,2023-02-20,2023-03-03,9102.21,5326.6,1.71,Germany,WH01,No,11,2023-02-01
SHP00004203,PO0024466,VND00755,Rail,Gati,2024-08-03,2024-08-16,218103.78,10213.1,21.36,Bangladesh,WH10,No,13,2024-08-01
SHP00004204,PO0015314,VND00450,Rail,BlueDart,2022-04-16,2022-04-22,239361.98,9744.5,24.56,Thailand,WH02,No,6,2022-04-01
SHP00004205,PO0027448,VND00644,Air,BlueDart,2024-06-23,2024-07-21,220747.63,747.5,295.31,Vietnam,WH03,No,28,2024-06-01
SHP00004206,PO0038490,VND00064,Air,DTDC,2021-10-09,2021-10-31,106391.12,1928.0,55.18,USA,WH01,No,22,2021-10-01
SHP00004207,PO0031705,VND00585,Unknown,BlueDart,2024-05-28,,146674.5,19728.4,7.43,Malaysia,WH08,No,,2024-05-01
SHP00004208,PO0046507,VND00024,Unknown,FedEx,2023-11-02,2023-11-20,86844.1,5738.4,15.13,Germany,WH02,No,18,2023-11-01
SHP00004209,PO0022400,VND00515,Sea,DTDC,2024-04-05,2024-05-15,59787.59,10573.7,5.65,India,WH08,No,40,2024-04-01
SHP00004210,PO0039375,VND00243,Road,Hapag-Lloyd,2023-06-08,,65064.05,11085.6,5.87,USA,WH01,Yes,,2023-06-01
SHP00004211,PO0006720,VND00417,Road,Hapag-Lloyd,2024-02-09,2024-03-21,26907.69,16043.1,1.68,South Korea,WH10,No,41,2024-02-01
SHP00004212,PO0003590,VND00625,Air,DTDC,2024-01-22,2024-03-03,37826.66,15011.7,2.52,Vietnam,WH04,Yes,41,2024-01-01
SHP00004213,PO0009859,VND00690,Rail,Ecom Express,2022-07-18,2022-08-11,211503.79,4283.2,49.38,USA,WH07,Yes,24,2022-07-01
SHP00004214,PO0026304,VND00670,Air,BlueDart,2023-08-26,,17022.21,4232.0,4.02,Japan,WH10,No,,2023-08-01
SHP00004215,PO0044606,VND00016,Rail,Hapag-Lloyd,2021-10-14,2021-10-25,104668.28,14876.2,7.04,Malaysia,WH05,No,11,2021-10-01
SHP00004216,PO0009753,VND00891,Rail,Ecom Express,2024-09-09,2024-09-24,23536.13,17996.3,1.31,Germany,WH06,No,15,2024-09-01
SHP00004217,PO0009633,VND00426,Air,FedEx,2022-12-19,2022-12-31,157950.54,10814.6,14.61,Malaysia,WH01,No,12,2022-12-01
SHP00004218,PO0043421,VND00251,Rail,DTDC,2024-04-26,2024-05-08,91401.68,2799.0,32.66,Germany,WH06,No,12,2024-04-01
SHP00004219,PO0013056,VND00071,Sea,FedEx,2023-12-26,2024-01-19,216880.65,12922.3,16.78,China,WH01,No,24,2023-12-01
SHP00004220,PO0005410,VND00364,Air,Ecom Express,2022-11-05,2022-11-11,33266.22,6576.2,5.06,USA,WH10,Yes,6,2022-11-01
SHP00004221,PO0040802,VND00053,Rail,BlueDart,2022-12-11,,22990.92,13193.4,1.74,India,WH01,No,,2022-12-01
SHP00004222,PO0011514,VND00769,Rail,DTDC,2021-06-07,2021-07-11,82543.51,8621.8,9.57,Japan,WH01,No,34,2021-06-01
SHP00004223,PO0045869,VND00748,Rail,BlueDart,2021-04-29,2021-05-11,24717.06,4717.2,5.24,South Korea,WH05,No,12,2021-04-01
SHP00004224,PO0039854,VND00485,Road,DHL,2022-09-12,2022-10-17,97560.66,17055.7,5.72,South Korea,WH10,No,35,2022-09-01
SHP00004225,PO0031399,VND00016,Rail,FedEx,2024-06-06,2024-07-08,181858.56,6953.6,26.15,South Korea,WH09,No,32,2024-06-01
SHP00004226,PO0004871,VND00837,Air,Ecom Express,2023-02-14,2023-02-28,95967.25,4404.0,21.79,USA,WH07,Yes,14,2023-02-01
SHP00004227,PO0035359,VND00562,Rail,Gati,2021-02-11,2021-02-14,88053.86,15758.8,5.59,Japan,WH05,Yes,3,2021-02-01
SHP00004228,PO0019640,VND00973,Road,Ecom Express,2023-04-26,2023-05-27,132459.09,5276.0,25.11,Vietnam,WH09,No,31,2023-04-01
SHP00004229,PO0016748,VND00772,Sea,DTDC,2021-12-01,2021-12-26,207171.54,4440.4,46.66,South Korea,WH09,No,25,2021-12-01
SHP00004230,PO0028932,VND00707,Rail,Gati,2024-03-21,2024-04-30,243225.41,10188.1,23.87,Germany,WH01,Yes,40,2024-03-01
SHP00004231,PO0001773,VND00977,Air,FedEx,2024-05-15,2024-06-16,8049.8,6035.8,1.33,Vietnam,WH06,No,32,2024-05-01
SHP00004232,PO0015022,VND00619,Rail,FedEx,2023-11-13,2023-11-30,86954.93,13388.4,6.49,Vietnam,WH05,No,17,2023-11-01
SHP00004233,PO0021521,VND00044,Sea,Hapag-Lloyd,2022-09-06,2022-10-01,42257.6,6747.7,6.26,Vietnam,WH02,No,25,2022-09-01
SHP00004234,PO0006568,VND00229,Rail,FedEx,2024-02-23,2024-03-16,75502.41,10748.4,7.02,Thailand,WH07,No,22,2024-02-01
SHP00004235,PO0043562,VND00084,Air,DTDC,2022-11-02,2022-11-28,189419.26,1899.7,99.71,Germany,WH07,No,26,2022-11-01
SHP00004236,PO0011341,VND00615,Road,DHL,2022-04-08,2022-04-14,244413.72,9441.1,25.89,Malaysia,WH06,Yes,6,2022-04-01
SHP00004237,PO0049869,VND00041,Road,Gati,2023-12-08,2024-01-21,100265.31,12806.5,7.83,South Korea,WH05,No,44,2023-12-01
SHP00004238,PO0033654,VND00776,Road,Maersk,2021-11-07,2021-11-14,12093.35,13560.6,0.89,China,WH01,No,7,2021-11-01
SHP00004239,PO0003253,VND00845,Air,BlueDart,2024-01-08,2024-02-21,188009.55,2854.4,65.87,Vietnam,WH07,No,44,2024-01-01
SHP00004240,PO0015501,VND00065,Unknown,Gati,2024-02-13,2024-02-26,191921.98,14864.1,12.91,Germany,WH03,No,13,2024-02-01
SHP00004241,PO0010170,VND00215,Rail,BlueDart,2022-02-03,2022-02-20,228277.42,370.9,615.47,India,WH03,No,17,2022-02-01
SHP00004242,PO0049776,VND00797,Rail,Maersk,2023-01-22,2023-01-26,4103.56,10693.1,0.38,Vietnam,WH02,Yes,4,2023-01-01
SHP00004243,PO0009681,VND00141,Air,Ecom Express,2021-09-26,2021-10-08,222890.3,17940.1,12.42,Vietnam,WH06,No,12,2021-09-01
SHP00004244,PO0025678,VND00197,Sea,Hapag-Lloyd,2022-02-16,2022-02-17,122327.18,14198.1,8.62,USA,WH07,No,1,2022-02-01
SHP00004245,PO0037063,VND00293,Air,Hapag-Lloyd,2023-04-27,2023-05-01,137671.21,6404.5,21.5,Bangladesh,WH08,No,4,2023-04-01
SHP00004246,PO0007348,VND00229,Rail,FedEx,2021-12-12,2021-12-29,16360.98,414.2,39.5,Japan,WH05,No,17,2021-12-01
SHP00004247,PO0037998,VND00002,Road,FedEx,2021-05-07,2021-06-18,70611.11,1544.1,45.73,India,WH09,No,42,2021-05-01
SHP00004248,PO0020179,VND00033,Road,DHL,2023-05-06,2023-05-14,120674.14,16642.2,7.25,China,WH02,No,8,2023-05-01
SHP00004249,PO0026254,VND00420,Road,Hapag-Lloyd,2024-07-13,2024-07-28,244044.64,207.2,1177.82,Japan,WH09,Yes,15,2024-07-01
SHP00004250,PO0039396,VND00151,Rail,Hapag-Lloyd,2021-02-01,2021-02-17,141610.74,2651.6,53.41,Japan,WH03,No,16,2021-02-01
SHP00004251,PO0010892,VND00138,Air,DHL,2021-09-13,2021-10-27,246747.22,19239.5,12.83,China,WH05,No,44,2021-09-01
SHP00004252,PO0043814,VND00400,Rail,FedEx,2024-03-04,2024-04-13,223098.6,2884.3,77.35,Malaysia,WH09,Yes,40,2024-03-01
SHP00004253,PO0009600,VND00208,Air,Maersk,2024-03-06,2024-04-12,233380.58,10771.3,21.67,China,WH06,No,37,2024-03-01
SHP00004254,PO0011110,VND00612,Road,DTDC,2024-06-01,2024-07-12,145742.84,5361.3,27.18,Vietnam,WH05,No,41,2024-06-01
SHP00004255,PO0024810,VND00891,Rail,BlueDart,2023-06-17,2023-07-05,119740.76,5515.9,21.71,Vietnam,WH10,No,18,2023-06-01
SHP00004256,PO0033195,VND00027,Road,Maersk,2024-11-30,2025-01-12,229681.81,671.9,341.84,Germany,WH04,No,43,2024-11-01
SHP00004257,PO0012882,VND00891,Rail,Maersk,2021-11-20,2021-12-11,126810.44,16535.1,7.67,USA,WH07,No,21,2021-11-01
SHP00004258,PO0012353,VND00349,Rail,DHL,2023-09-19,2023-10-17,7060.13,18032.4,0.39,India,WH08,No,28,2023-09-01
SHP00004259,PO0016343,VND00986,Rail,DHL,2021-11-29,2021-12-07,231107.71,13537.2,17.07,China,WH04,No,8,2021-11-01
SHP00004260,PO0011821,VND00581,Road,DHL,2022-02-25,2022-03-14,30571.8,13550.2,2.26,South Korea,WH06,No,17,2022-02-01
SHP00004261,PO0021558,VND00503,Sea,BlueDart,2024-02-19,2024-03-23,238843.25,10636.2,22.46,India,WH05,No,33,2024-02-01
SHP00004262,PO0034409,VND00953,Air,Ecom Express,2023-12-25,2024-01-04,27289.67,18873.8,1.45,China,WH07,No,10,2023-12-01
SHP00004263,PO0013947,VND00494,Rail,BlueDart,2022-11-27,2022-12-31,74849.07,11721.4,6.39,India,WH03,No,34,2022-11-01
SHP00004264,PO0029151,VND00870,Road,DHL,2022-04-17,2022-05-25,100050.24,10148.6,9.86,Germany,WH09,Yes,38,2022-04-01
SHP00004265,PO0026330,VND00731,Rail,Ecom Express,2024-01-17,2024-02-06,1350.08,477.7,2.83,Japan,WH05,No,20,2024-01-01
SHP00004266,PO0040884,VND00786,Air,DHL,2024-04-29,2024-05-18,101826.13,19756.3,5.15,India,WH01,No,19,2024-04-01
SHP00004267,PO0030081,VND00206,Sea,FedEx,2021-02-09,2021-02-25,196523.16,19984.1,9.83,China,WH08,No,16,2021-02-01
SHP00004268,PO0012204,VND00290,Sea,Gati,2024-02-05,2024-03-01,177487.45,1114.9,159.2,Malaysia,WH02,No,25,2024-02-01
SHP00004269,PO0020059,VND00760,Sea,DTDC,2021-11-04,2021-11-20,152233.49,6019.3,25.29,Malaysia,WH04,No,16,2021-11-01
SHP00004270,PO0013811,VND00590,Road,BlueDart,2024-03-14,2024-04-25,5629.37,11179.1,0.5,Malaysia,WH08,No,42,2024-03-01
SHP00004271,PO0024944,VND00289,Road,FedEx,2022-08-08,2022-08-19,199526.77,10484.7,19.03,Japan,WH05,Yes,11,2022-08-01
SHP00004272,PO0046068,VND00329,Sea,DHL,2024-05-04,2024-05-14,59569.86,117.7,506.12,Bangladesh,WH03,No,10,2024-05-01
SHP00004273,PO0008680,VND00623,Rail,Gati,2021-04-10,2021-05-07,101259.68,19123.2,5.3,South Korea,WH10,Yes,27,2021-04-01
SHP00004274,PO0020372,VND00416,Rail,DTDC,2021-01-01,2021-01-23,42459.99,2562.8,16.57,China,WH01,No,22,2021-01-01
SHP00004275,PO0041112,VND00922,Rail,DTDC,2021-12-15,2022-01-05,181848.83,12240.7,14.86,India,WH03,No,21,2021-12-01
SHP00004276,PO0035004,VND00489,Rail,FedEx,2023-05-25,2023-05-31,117057.27,8918.0,13.13,Germany,WH07,No,6,2023-05-01
SHP00004277,PO0015666,VND00311,Road,FedEx,2021-01-22,2021-02-12,173609.28,14530.1,11.95,Germany,WH10,No,21,2021-01-01
SHP00004278,PO0016644,VND00995,Sea,Gati,2024-02-08,2024-02-18,186435.62,13228.7,14.09,Malaysia,WH09,No,10,2024-02-01
SHP00004279,PO0022988,VND00806,Road,Hapag-Lloyd,2023-07-23,2023-08-17,245687.56,192.9,1273.65,India,WH01,No,25,2023-07-01
SHP00004280,PO0004328,VND00544,Rail,DTDC,2021-09-01,2021-09-13,55911.17,7026.8,7.96,USA,WH07,No,12,2021-09-01
SHP00004281,PO0005985,VND00658,Air,DHL,2023-09-23,2023-10-25,5177.82,5956.9,0.87,Japan,WH05,No,32,2023-09-01
SHP00004282,PO0038000,VND00858,Sea,Maersk,2023-11-23,2023-12-24,141041.25,13715.7,10.28,Thailand,WH01,Yes,31,2023-11-01
SHP00004283,PO0020241,VND00944,Air,DHL,2023-12-08,,73452.69,2648.1,27.74,USA,WH01,No,,2023-12-01
SHP00004284,PO0022047,VND00545,Sea,DTDC,2023-11-21,2023-12-15,177645.28,671.1,264.71,Malaysia,WH02,No,24,2023-11-01
SHP00004285,PO0011208,VND00766,Sea,Gati,2021-08-09,2021-08-31,222975.6,18688.2,11.93,Germany,WH07,Yes,22,2021-08-01
SHP00004286,PO0046688,VND00780,Road,FedEx,2024-11-04,2024-12-04,171889.45,14723.5,11.67,Japan,WH02,No,30,2024-11-01
SHP00004287,PO0009274,VND00489,Road,BlueDart,2022-04-15,2022-05-25,242428.54,13374.9,18.13,USA,WH02,No,40,2022-04-01
SHP00004288,PO0027930,VND00606,Road,Maersk,2023-05-29,2023-06-14,167344.07,6153.5,27.19,China,WH03,No,16,2023-05-01
SHP00004289,PO0008177,VND00270,Rail,DTDC,2022-09-01,2022-10-01,74753.4,3255.5,22.96,Japan,WH01,No,30,2022-09-01
SHP00004290,PO0031184,VND00471,Sea,DHL,2021-02-18,2021-03-21,74126.11,6235.3,11.89,Vietnam,WH09,Yes,31,2021-02-01
SHP00004291,PO0009806,VND00880,Rail,DHL,2024-05-29,2024-06-15,35899.7,980.6,36.61,South Korea,WH10,Yes,17,2024-05-01
SHP00004292,PO0001085,VND00980,Sea,FedEx,2021-08-03,2021-08-04,140488.6,11539.9,12.17,India,WH09,No,1,2021-08-01
SHP00004293,PO0035355,VND00175,Air,Maersk,2022-08-12,2022-09-14,203632.96,14298.3,14.24,Germany,WH08,No,33,2022-08-01
SHP00004294,PO0034622,VND00555,Sea,DHL,2022-08-06,2022-08-17,235732.8,82.5,2857.37,USA,WH09,No,11,2022-08-01
SHP00004295,PO0014862,VND00295,Air,DHL,2021-12-06,2022-01-06,79944.72,7669.9,10.42,Bangladesh,WH08,No,31,2021-12-01
SHP00004296,PO0038948,VND00476,Sea,FedEx,2021-11-25,2021-11-27,214045.78,4578.7,46.75,Thailand,WH05,No,2,2021-11-01
SHP00004297,PO0039412,VND00502,Rail,BlueDart,2024-12-05,2025-01-14,211309.73,10283.1,20.55,South Korea,WH02,No,40,2024-12-01
SHP00004298,PO0048288,VND00797,Rail,BlueDart,2021-12-28,2021-12-30,69735.47,7744.5,9.0,Japan,WH02,No,2,2021-12-01
SHP00004299,PO0006896,VND00541,Air,DHL,2022-01-07,2022-01-25,46729.29,15417.1,3.03,Bangladesh,WH07,No,18,2022-01-01
SHP00004300,PO0028802,VND00785,Sea,Ecom Express,2021-10-22,2021-11-15,99903.53,18034.9,5.54,Bangladesh,WH07,No,24,2021-10-01
SHP00004301,PO0006378,VND00176,Road,Maersk,2024-07-01,,41208.2,1808.7,22.78,Germany,WH01,No,,2024-07-01
SHP00004302,PO0011939,VND00681,Road,DTDC,2023-09-30,2023-10-11,46604.02,11417.7,4.08,Germany,WH10,No,11,2023-09-01
SHP00004303,PO0009580,VND00826,Air,BlueDart,2023-06-03,2023-07-13,38584.57,19563.6,1.97,China,WH01,No,40,2023-06-01
SHP00004304,PO0027837,VND00373,Sea,Ecom Express,2023-05-01,2023-05-19,21408.51,6544.0,3.27,Vietnam,WH01,No,18,2023-05-01
SHP00004305,PO0005064,VND00523,Air,DHL,2022-09-25,2022-11-03,249830.97,9720.0,25.7,India,WH07,No,39,2022-09-01
SHP00004306,PO0049426,VND00201,Air,DHL,2023-08-31,2023-09-04,136256.24,3839.8,35.49,South Korea,WH09,No,4,2023-08-01
SHP00004307,PO0025785,VND00028,Road,Gati,2024-03-10,2024-04-08,46438.87,13703.8,3.39,Malaysia,WH01,No,29,2024-03-01
SHP00004308,PO0026760,VND00501,Road,DTDC,2024-10-19,2024-11-18,31399.58,6760.3,4.64,India,WH09,No,30,2024-10-01
SHP00004309,PO0005973,VND00995,Unknown,Maersk,2023-09-07,2023-09-12,56581.04,10578.1,5.35,China,WH06,No,5,2023-09-01
SHP00004310,PO0014371,VND00266,Air,Hapag-Lloyd,2021-04-06,2021-04-09,98553.01,1289.3,76.44,Bangladesh,WH03,No,3,2021-04-01
SHP00004311,PO0044784,VND00529,Road,Maersk,2021-09-23,2021-09-27,24944.56,7242.6,3.44,Vietnam,WH09,No,4,2021-09-01
SHP00004312,PO0010488,VND00219,Sea,Gati,2022-04-06,2022-04-25,154352.75,5236.6,29.48,USA,WH07,No,19,2022-04-01
SHP00004313,PO0042022,VND00570,Air,FedEx,2022-06-15,2022-06-18,243757.33,2894.6,84.21,USA,WH05,No,3,2022-06-01
SHP00004314,PO0015926,VND00728,Air,Hapag-Lloyd,2022-10-06,2022-10-29,122612.04,8650.2,14.17,Malaysia,WH06,No,23,2022-10-01
SHP00004315,PO0030417,VND00987,Sea,BlueDart,2023-07-10,2023-08-11,119719.11,19063.9,6.28,Bangladesh,WH08,Yes,32,2023-07-01
SHP00004316,PO0032907,VND00481,Air,Maersk,2024-06-28,2024-07-17,21516.69,4762.3,4.52,Bangladesh,WH09,Yes,19,2024-06-01
SHP00004317,PO0041052,VND00894,Rail,Gati,2024-06-15,2024-07-27,249593.06,3280.9,76.07,Bangladesh,WH09,No,42,2024-06-01
SHP00004318,PO0000511,VND00416,Road,Ecom Express,2023-08-18,2023-09-07,11440.12,5672.2,2.02,China,WH10,No,20,2023-08-01
SHP00004319,PO0005860,VND00996,Air,FedEx,2022-01-13,2022-01-21,85327.89,6043.0,14.12,Thailand,WH07,No,8,2022-01-01
SHP00004320,PO0017609,VND00211,Road,Hapag-Lloyd,2023-10-30,,103201.92,16300.8,6.33,Vietnam,WH08,No,,2023-10-01
SHP00004321,PO0019190,VND00042,Road,Gati,2024-10-10,2024-11-21,130412.11,15544.0,8.39,Vietnam,WH04,No,42,2024-10-01
SHP00004322,PO0013549,VND00626,Road,BlueDart,2024-11-03,2024-12-14,72585.64,17564.0,4.13,China,WH01,No,41,2024-11-01
SHP00004323,PO0011897,VND00843,Road,Maersk,2021-11-29,2021-12-17,83770.09,14294.2,5.86,India,WH09,No,18,2021-11-01
SHP00004324,PO0025114,VND00625,Road,BlueDart,2024-06-01,2024-06-13,197598.63,12222.5,16.17,USA,WH09,No,12,2024-06-01
SHP00004325,PO0000835,VND00044,Road,Gati,2022-04-12,2022-04-26,123396.22,17390.2,7.1,Germany,WH08,No,14,2022-04-01
SHP00004326,PO0026535,VND00943,Air,DTDC,2022-08-21,2022-09-15,193990.46,7382.6,26.28,Vietnam,WH04,No,25,2022-08-01
SHP00004327,PO0008579,VND00487,Road,BlueDart,2021-02-18,2021-03-16,179460.9,8149.4,22.02,Thailand,WH03,No,26,2021-02-01
SHP00004328,PO0006129,VND00399,Rail,DHL,2022-05-07,2022-05-14,127036.32,9356.6,13.58,China,WH04,No,7,2022-05-01
SHP00004329,PO0006100,VND00230,Air,Gati,2021-01-11,2021-01-25,183242.67,13356.7,13.72,Japan,WH01,No,14,2021-01-01
SHP00004330,PO0021591,VND00672,Rail,Ecom Express,2024-05-24,2024-06-10,216910.04,4751.8,45.65,Japan,WH09,No,17,2024-05-01
SHP00004331,PO0024526,VND00551,Road,FedEx,2021-06-21,2021-07-29,36828.81,7649.2,4.81,Vietnam,WH03,No,38,2021-06-01
SHP00004332,PO0033567,VND00244,Rail,DHL,2021-05-21,2021-06-06,91974.99,10520.6,8.74,Germany,WH05,No,16,2021-05-01
SHP00004334,PO0000270,VND00774,Air,DTDC,2023-02-03,2023-02-07,199044.56,17730.5,11.23,South Korea,WH10,Yes,4,2023-02-01
SHP00004335,PO0037151,VND00711,Rail,Gati,2022-08-19,2022-08-26,60542.17,3854.7,15.71,USA,WH10,No,7,2022-08-01
SHP00004336,PO0019095,VND00520,Sea,DHL,2024-06-19,2024-07-28,153635.61,11646.4,13.19,Malaysia,WH04,No,39,2024-06-01
SHP00004337,PO0049811,VND00080,Air,BlueDart,2023-11-07,2023-11-29,103418.01,16976.0,6.09,Japan,WH06,No,22,2023-11-01
SHP00004338,PO0006574,VND00909,Air,Maersk,2023-04-07,2023-05-03,173374.17,17500.0,9.91,South Korea,WH02,No,26,2023-04-01
SHP00004339,PO0001820,VND00468,Rail,Gati,2022-03-12,2022-04-01,92932.63,13637.4,6.81,USA,WH01,No,20,2022-03-01
SHP00004340,PO0004189,VND00108,Unknown,Maersk,2024-01-29,2024-02-12,63097.62,11414.2,5.53,India,WH02,No,14,2024-01-01
SHP00004341,PO0043456,VND00562,Sea,FedEx,2021-08-04,2021-08-20,16968.71,4235.5,4.01,South Korea,WH01,No,16,2021-08-01
SHP00004342,PO0026845,VND00114,Sea,DTDC,2023-01-30,2023-02-19,130068.35,15722.7,8.27,Germany,WH05,No,20,2023-01-01
SHP00004343,PO0036501,VND00521,Road,Maersk,2023-09-01,2023-09-24,124963.58,18193.2,6.87,China,WH09,No,23,2023-09-01
SHP00004344,PO0025925,VND00291,Sea,FedEx,2022-12-14,2023-01-25,96352.76,11902.7,8.1,Malaysia,WH10,No,42,2022-12-01
SHP00004345,PO0021969,VND00173,Road,Maersk,2021-05-20,2021-06-22,57259.0,1097.9,52.15,China,WH06,No,33,2021-05-01
SHP00004346,PO0044580,VND00817,Sea,BlueDart,2023-10-31,2023-12-13,66890.46,6486.9,10.31,China,WH02,No,43,2023-10-01
SHP00004347,PO0043601,VND00942,Unknown,DHL,2023-03-09,2023-03-28,168017.12,6926.9,24.26,South Korea,WH09,Yes,19,2023-03-01
SHP00004348,PO0041104,VND00373,Air,Ecom Express,2023-11-26,2023-12-18,86758.5,8369.3,10.37,Germany,WH01,No,22,2023-11-01
SHP00004349,PO0016327,VND00892,Sea,BlueDart,2022-09-30,2022-10-20,7890.14,16157.9,0.49,Thailand,WH09,No,20,2022-09-01
SHP00004350,PO0040478,VND00288,Road,Maersk,2023-02-01,2023-02-22,2388.13,8442.4,0.28,Vietnam,WH03,No,21,2023-02-01
SHP00004351,PO0012697,VND00699,Air,Hapag-Lloyd,2023-02-26,2023-03-14,148558.48,16312.3,9.11,USA,WH08,No,16,2023-02-01
SHP00004352,PO0034380,VND00857,Rail,BlueDart,2023-11-27,2024-01-07,130310.45,14450.9,9.02,Germany,WH04,No,41,2023-11-01
SHP00004353,PO0028448,VND00047,Road,DHL,2023-05-16,2023-05-29,132973.06,7532.4,17.65,Vietnam,WH01,No,13,2023-05-01
SHP00004354,PO0039501,VND00019,Air,Maersk,2021-07-17,2021-07-18,149451.04,16759.9,8.92,Bangladesh,WH03,No,1,2021-07-01
SHP00004355,PO0017262,VND00839,Road,BlueDart,2024-03-21,2024-04-17,244309.79,15290.1,15.98,Thailand,WH02,No,27,2024-03-01
SHP00004356,PO0042653,VND00201,Air,Maersk,2021-09-23,2021-10-20,73933.12,13114.1,5.64,Vietnam,WH10,No,27,2021-09-01
SHP00004357,PO0032741,VND00662,Rail,Hapag-Lloyd,2021-10-16,2021-10-27,203779.62,10193.8,19.99,Malaysia,WH03,Yes,11,2021-10-01
SHP00004358,PO0002221,VND00611,Sea,Hapag-Lloyd,2024-06-22,2024-07-01,16611.77,6734.2,2.47,USA,WH02,No,9,2024-06-01
SHP00004359,PO0026913,VND00597,Air,DHL,2023-07-31,2023-08-01,232075.07,12980.0,17.88,Malaysia,WH01,No,1,2023-07-01
SHP00004360,PO0047368,VND00603,Sea,DHL,2024-03-11,2024-03-13,155105.81,2198.2,70.56,Vietnam,WH01,No,2,2024-03-01
SHP00004361,PO0039264,VND00043,Sea,DTDC,2022-01-29,2022-02-27,78604.42,1410.4,55.73,China,WH09,No,29,2022-01-01
SHP00004362,PO0035951,VND00544,Road,Hapag-Lloyd,2022-07-19,2022-08-29,65421.45,11754.0,5.57,USA,WH07,No,41,2022-07-01
SHP00004363,PO0036319,VND00404,Air,DTDC,2024-05-27,2024-06-01,3302.53,16025.7,0.21,Germany,WH02,No,5,2024-05-01
SHP00004364,PO0007614,VND00145,Road,Ecom Express,2023-07-27,2023-08-16,47532.08,14745.3,3.22,India,WH04,No,20,2023-07-01
SHP00004365,PO0048696,VND00801,Rail,Gati,2021-02-14,2021-03-07,59933.85,14263.1,4.2,South Korea,WH01,No,21,2021-02-01
SHP00004366,PO0044768,VND00899,Road,Hapag-Lloyd,2023-08-11,2023-09-24,81511.2,5940.5,13.72,Malaysia,WH07,No,44,2023-08-01
SHP00004367,PO0027821,VND00087,Rail,DTDC,2024-05-29,2024-06-24,68949.96,8851.9,7.79,Malaysia,WH09,No,26,2024-05-01
